Date,Open,High,Low,Close,Volume,Ticker,
20140414,5428.6001,5428.6001,5358.8999,5358.94824,531700000,XJO,
20140415,5360.5,5407.8999,5360.5,5388.1582,513500000,XJO,
20140416,5388.2002,5424.7998,5386.7998,5420.31592,504300000,XJO,
20140417,5420.2998,5459.3999,5420.2998,5454.22998,534400000,XJO,
20140422,5454.2002,5482.7002,5452.3999,5479.30615,416000000,XJO,
20140423,5479.2998,5521.3999,5479.2998,5517.76611,489400000,XJO,
20140424,5517.7998,5537.7998,5517.7998,5531.00293,612600000,XJO,
20140428,5531,5548.3999,5518.7998,5536.07324,546600000,XJO,
20140429,5536.1001,5554.5,5469.2998,5486.57617,679299968,XJO,
20140430,5486.6001,5507.6001,5463.6001,5489.07422,636700032,XJO,
20140501,5489.1001,5500.7002,5439.2998,5448.76318,551299968,XJO,
20140502,5448.7998,5458.7002,5430.3999,5458.05713,534900000,XJO,
20140505,5464.1001,5486.3999,5442.5,5462.22314,437400000,XJO,
20140506,5462.2002,5493,5462.2002,5481.37598,420000000,XJO,
20140507,5481.3999,5481.3999,5417.3999,5435.77197,579299968,XJO,
20140508,5435.7998,5484.1001,5435.7998,5476.77393,554000000,XJO,
20140509,5476.7998,5476.7998,5431.5,5460.83984,517100000,XJO,
20140512,5460.7998,5480.7998,5432,5448.43994,435900000,XJO,
20140513,5448.3999,5504.6001,5448.3999,5498.19287,736300032,XJO,
20140514,5498.2002,5506,5474,5496.49609,523200000,XJO,
20140515,5497,5510.83887,5471.5,5510.83887,592000000,XJO,
20140516,5509.7002,5509.7002,5471.3999,5479.04395,532800000,XJO,
20140519,5479,5479,5408.9751,5408.9751,647000000,XJO,
20140520,5409,5433.3999,5384.3999,5420.35205,553100032,XJO,
20140521,5420.3999,5424.6001,5372.1001,5424.56689,645400000,XJO,
20140522,5424.6001,5491,5424.6001,5479.93213,611600000,XJO,
20140523,5479.8999,5507.3999,5479.8999,5492.78711,588700032,XJO,
20140526,5492.7998,5512.8999,5492.7998,5512.83105,438200000,XJO,
20140527,5512.7998,5529.5,5506.7002,5511.70313,467100000,XJO,
20140528,5511.7002,5541.7002,5511.7002,5527.18311,524600000,XJO,
20140529,5527.2002,5528.5,5503.6001,5519.47314,446600000,XJO,
20140530,5519.5,5525.1001,5492.5,5492.5459,1073799936,XJO,
20140602,5484.1001,5522.6001,5482,5518.46191,553900032,XJO,
20140603,5518.5,5526,5478.5,5479.68311,671100032,XJO,
20140604,5479.7002,5483.2002,5442.2998,5444.83008,554000000,XJO,
20140605,5444.7998,5455.2998,5416.7998,5436.88379,584400000,XJO,
20140606,5436.8999,5472.7998,5436.8999,5464.03223,541299968,XJO,
20140610,5464,5496.2998,5463.2002,5469.65283,478400000,XJO,
20140611,5469.7002,5469.7002,5444.7998,5453.99414,497600000,XJO,
20140612,5454,5454,5423,5428.79785,536400000,XJO,
20140613,5428.7998,5428.7998,5373.6001,5405.05078,688400000,XJO,
20140616,5405.1001,5412.31494,5380.2998,5412.31494,597299968,XJO,
20140617,5412.2998,5417,5389,5400.6709,602400000,XJO,
20140618,5400.7002,5404.7998,5382.7002,5382.72021,663500032,XJO,
20140619,5382.7002,5468.2041,5382.7002,5468.2041,888000000,XJO,
20140620,5468.2002,5468.2002,5418,5419.4751,897900032,XJO,
20140623,5419.5,5468.5,5419.5,5453.30615,563200000,XJO,
20140624,5453.2998,5454.6001,5425,5432.78223,568499968,XJO,
20140625,5432.7998,5432.7998,5378.7998,5402.00586,650000000,XJO,
20140626,5402,5464.31885,5402,5464.31885,596899968,XJO,
20140627,5464.2998,5480.1001,5440.7002,5445.05518,767800000,XJO,
20140630,5444.7998,5445.8999,5395.7002,5395.74707,539299968,XJO,
20140701,5395.7002,5414.8999,5370.8999,5375.90088,622099968,XJO,
20140702,5375.8999,5455.40088,5375.8999,5455.40088,593900032,XJO,
20140703,5457.1001,5499.7998,5457.1001,5491.24512,575900032,XJO,
20140704,5491.2002,5531.7002,5491.2002,5524.97607,501500000,XJO,
20140707,5525,5535.8999,5514.2002,5518.90479,406000000,XJO,
20140708,5518.8999,5520,5500.8999,5510.94287,493200000,XJO,
20140709,5510.8999,5510.8999,5439.5,5452.48389,511900000,XJO,
20140710,5452.5,5469.3999,5448.5,5464.44824,495200000,XJO,
20140711,5464.3999,5503.1001,5441.7002,5486.79297,492200000,XJO,
20140714,5486.7998,5518.6001,5486.7998,5511.40088,415800000,XJO,
20140715,5511.3999,5536.2002,5493.8999,5511.29883,492400000,XJO,
20140716,5511.2998,5527.2998,5499.7002,5518.85889,520500000,XJO,
20140717,5518.8999,5561.1001,5518.8999,5522.43018,671500032,XJO,
20140718,5522.3999,5531.7002,5484.1001,5531.66406,562800000,XJO,
20140721,5531.7002,5552.8999,5530.1001,5539.93994,426600000,XJO,
20140722,5539.8999,5545.5,5530.3999,5543.29395,507600000,XJO,
20140723,5543.2998,5598.2002,5543.2998,5576.74512,574099968,XJO,
20140724,5576.7002,5592.8999,5572.7002,5587.79883,550099968,XJO,
20140725,5587.7998,5588.7002,5568.6001,5583.50488,568200000,XJO,
20140728,5583.5,5587.5,5558.8999,5577.38623,473700000,XJO,
20140729,5577.3999,5594.2002,5565.6001,5588.43604,489800000,XJO,
20140730,5588.3999,5631.1001,5588.3999,5622.88623,569600000,XJO,
20140731,5622.8999,5644.2002,5618,5632.91406,568400000,XJO,
20140801,5632.8999,5632.8999,5544,5556.37305,631900032,XJO,
20140804,5556.3999,5556.3999,5524.6001,5540.87598,363700000,XJO,
20140805,5540.8999,5548.7002,5509.8999,5518.56104,547299968,XJO,
20140806,5518.7002,5518.7002,5495.1001,5511.99414,529000000,XJO,
20140807,5512,5522,5490.1001,5509.00586,628899968,XJO,
20140808,5509,5509,5425.2002,5435.31006,692000000,XJO,
20140811,5435.2998,5475.8999,5435.2998,5457.0332,436800000,XJO,
20140812,5457,5533.6001,5457,5530.32324,558400000,XJO,
20140813,5530.2998,5530.2998,5503.2998,5514.71777,528700000,XJO,
20140814,5514.7002,5558.3999,5514.7002,5548.47021,661000000,XJO,
20140815,5548.5,5578.5,5545,5566.52197,490900000,XJO,
20140818,5566.5,5587.10205,5566.5,5587.10205,404300000,XJO,
20140819,5587.1001,5626.6001,5582.5,5623.77686,652000000,XJO,
20140820,5623.7998,5639.3999,5604.2002,5634.60303,602600000,XJO,
20140821,5634.6001,5679.5,5634.6001,5638.86084,760800000,XJO,
20140822,5638.8999,5662.7002,5638.8999,5645.61523,569699968,XJO,
20140825,5645.6001,5650.2002,5625,5634.88477,540200000,XJO,
20140826,5634.8999,5646.6001,5625.8999,5637.62402,625500032,XJO,
20140827,5637.7002,5652.2998,5637.5,5651.18311,668499968,XJO,
20140828,5651.2002,5651.2998,5619.8999,5624.40918,873900032,XJO,
20140829,5624.3999,5630.6001,5614.2998,5625.89502,891500032,XJO,
20140901,5625.8999,5654,5625.8999,5629.82715,461900000,XJO,
20140902,5629.7998,5658.51123,5617.8999,5658.51123,495400000,XJO,
20140903,5658.5,5672.7002,5643.6001,5656.09521,611100032,XJO,
20140904,5656.1001,5657.5,5618.7998,5631.26123,517100000,XJO,
20140905,5631.2998,5631.2998,5592.8999,5598.69287,488400000,XJO,
20140908,5598.7002,5601.8999,5569,5576.97021,411900000,XJO,
20140909,5577,5607.8999,5575.2002,5607.896,492500000,XJO,
20140910,5607.8999,5607.8999,5557.3999,5574.28223,563699968,XJO,
20140911,5574.2998,5597.3999,5543.5,5546.125,543500032,XJO,
20140912,5546.1001,5548.7002,5509.7998,5531.14209,546099968,XJO,
20140915,5531.1001,5531.1001,5473.4541,5473.4541,598099968,XJO,
20140916,5473.5,5484.5,5440.5,5445.35889,650800000,XJO,
20140917,5445.3999,5462.1001,5400.2002,5407.25391,707800000,XJO,
20140918,5407.2998,5431.7002,5373.3999,5415.82715,833100032,XJO,
20140919,5415.7998,5443.2002,5415.5,5433.05908,979600000,XJO,
20140922,5433.2002,5434,5351.1001,5362.95508,631600000,XJO,
20140923,5363,5423.2002,5338,5415.72705,636499968,XJO,
20140924,5415.7002,5415.7002,5356.8999,5375.76514,578700032,XJO,
20140925,5375.7998,5412.8999,5373.2998,5382.16602,541100032,XJO,
20140926,5382.2002,5382.2002,5309.7998,5313.41504,632000000,XJO,
20140929,5313.3999,5313.3999,5259.8999,5264.2168,551200000,XJO,
20140930,5264.2002,5292.81201,5253.1001,5292.81201,656300032,XJO,
20141001,5292.7998,5337.2002,5244,5334.12988,611500032,XJO,
20141002,5334.1001,5334.1001,5283,5297.70508,555400000,XJO,
20141003,5297.7002,5318.6001,5281.2002,5318.21094,497300000,XJO,
20141006,5318.2002,5320.8999,5277.8999,5292.91113,338600000,XJO,
20141007,5292.8999,5319.6001,5208.2998,5284.2002,684899968,XJO,
20141008,5284.2002,5284.2002,5209.7002,5241.26611,536500000,XJO,
20141009,5241.2998,5324.6001,5241.2998,5296.68115,638800000,XJO,
20141010,5295.7002,5295.7002,5187.6001,5188.25293,734300032,XJO,
20141013,5188.2998,5188.2998,5122,5155.50293,646600000,XJO,
20141014,5155.5,5217.7002,5130.7002,5207.42822,827800000,XJO,
20141015,5207.3999,5252.7998,5206.1001,5245.61182,655000000,XJO,
20141016,5245.6001,5258.6001,5162.3999,5254.89209,842000000,XJO,
20141017,5254.8999,5308.5,5254.8999,5271.72119,744499968,XJO,
20141020,5271.7002,5342,5271.7002,5319.43896,468300000,XJO,
20141021,5319.3999,5344.5,5312.1001,5325.03076,750800000,XJO,
20141022,5325,5388,5325,5385.86816,580499968,XJO,
20141023,5385.8999,5389.2002,5364.5,5383.13477,599400000,XJO,
20141024,5383.1001,5425.7002,5383.1001,5412.24805,604400000,XJO,
20141027,5412.2002,5462.2998,5412.2002,5458.9541,569000000,XJO,
20141028,5459,5459,5433.1001,5452.59814,612700032,XJO,
20141029,5452.6001,5481.6001,5441.2998,5447.6792,694200000,XJO,
20141030,5447.6001,5476.8999,5447.6001,5476.20313,666800000,XJO,
20141031,5476.2002,5526.60205,5476.2002,5526.60205,736700032,XJO,
20141103,5526.6001,5535.7002,5499.1001,5506.88721,521700000,XJO,
20141104,5506.8999,5530.8999,5503.7998,5519.92383,451000000,XJO,
20141105,5519.8999,5519.8999,5481,5517.87598,584499968,XJO,
20141106,5517.8999,5547.5,5493,5506.10693,614800000,XJO,
20141107,5506.1001,5549.12988,5500.2998,5549.12988,735000000,XJO,
20141110,5549.1001,5550.2998,5501.3999,5523.95703,586700032,XJO,
20141111,5524,5533.7998,5508.3999,5517.10107,617100032,XJO,
20141112,5517.1001,5517.1001,5459.5,5463.05176,566400000,XJO,
20141113,5463.1001,5470.6001,5433.6001,5442.7041,558200000,XJO,
20141114,5442.7002,5457.3999,5419.2998,5454.3418,450300000,XJO,
20141117,5454.2998,5460.2998,5406.2002,5412.54492,476000000,XJO,
20141118,5412.5,5431.5,5388.2002,5399.68994,473300000,XJO,
20141119,5399.7002,5399.7002,5366.7998,5368.84424,569400000,XJO,
20141120,5368.7998,5368.7998,5315.7998,5316.24414,636800000,XJO,
20141121,5316.2002,5327.2002,5292.8999,5304.30518,573400000,XJO,
20141124,5304.2998,5378,5304.2998,5361.8042,504300000,XJO,
20141125,5361.7998,5361.7998,5296.7998,5334.78516,900600000,XJO,
20141126,5334.7998,5396.20898,5334.7998,5396.20898,538200000,XJO,
20141127,5396.2002,5411.8999,5391.5,5400.92188,519200000,XJO,
20141128,5400.8999,5400.8999,5313,5313,669400000,XJO,
20141201,5313,5317.3999,5207.7002,5207.72119,707699968,XJO,
20141202,5207.7002,5284.8999,5207.7002,5281.25879,733900032,XJO,
20141203,5281.2998,5331.6001,5261.5,5321.82324,647600000,XJO,
20141204,5321.7998,5373.5,5321.7998,5368.79199,631699968,XJO,
20141205,5368.7998,5389.3999,5308.2002,5335.33301,639500032,XJO,
20141208,5335.2998,5404.1001,5335.2998,5372.70801,602700032,XJO,
20141209,5372.7002,5372.7002,5282.66699,5282.66699,780200000,XJO,
20141210,5282.7002,5288.3999,5222.3999,5259.00195,663299968,XJO,
20141211,5259,5259,5188,5230.97021,738899968,XJO,
20141212,5231,5241.5,5204,5219.56885,642600000,XJO,
20141215,5219.6001,5219.6001,5146.1001,5186.07617,556600000,XJO,
20141216,5186.1001,5186.1001,5142.7998,5152.34277,619500032,XJO,
20141217,5152.2998,5191.2998,5150.2002,5161.85889,607600000,XJO,
20141218,5161.8999,5265,5161.8999,5210.77588,865800000,XJO,
20141219,5210.7998,5343.1001,5210.7998,5338.64893,1441699968,XJO,
20141222,5338.6001,5442,5338.6001,5441.95508,697800000,XJO,
20141223,5442,5442,5380.8999,5380.92188,446000000,XJO,
20141224,5380.8999,5398.2002,5366.5,5394.53516,232800000,XJO,
20141229,5394.5,5479.8999,5394.5,5473.77979,349200000,XJO,
20141230,5473.7998,5486.7002,5416.2002,5416.62598,365700000,XJO,
20141231,5416.6001,5437.2002,5400,5411.01807,237900000,XJO,
20150102,5411,5436.2998,5387,5435.93115,275900000,XJO,
20150105,5435.8999,5470.3999,5429.6001,5450.32715,427500000,XJO,
20150106,5450.2998,5450.2998,5338.6001,5364.7998,567600000,XJO,
20150107,5364.7998,5369.7998,5318.7002,5353.61084,565000000,XJO,
20150108,5353.6001,5395.7998,5353.6001,5381.4502,614600000,XJO,
20150109,5381.5,5465.6001,5381.5,5465.5708,551200000,XJO,
20150112,5465.6001,5465.6001,5419.3999,5422.7002,419900000,XJO,
20150113,5422.7002,5422.7002,5373.7002,5404.68799,515800000,XJO,
20150114,5404.7002,5405.7002,5346.6001,5353.59619,620000000,XJO,
20150115,5353.6001,5353.6001,5303.7002,5331.36621,680600000,XJO,
20150116,5331.3999,5333.8999,5267.3999,5299.23682,583100032,XJO,
20150119,5299.2002,5372.3999,5299.2002,5309.13721,545000000,XJO,
20150120,5309.1001,5313.8999,5282.3999,5307.66699,559200000,XJO,
20150121,5307.7002,5393.3999,5307.7002,5393.37988,600400000,XJO,
20150122,5393.3999,5432.3999,5393.3999,5419.93896,685200000,XJO,
20150123,5419.8999,5501.81982,5419.8999,5501.81982,592400000,XJO,
20150127,5501.7998,5547.2251,5497.2998,5547.2251,687000000,XJO,
20150128,5547.2002,5559.1001,5521.2002,5552.78223,610700032,XJO,
20150129,5552.7998,5576.2002,5518.6001,5569.48486,704000000,XJO,
20150130,5569.5,5619.5,5569.5,5588.3208,890400000,XJO,
20150202,5588.2998,5639.3999,5588.2998,5625.33984,565100032,XJO,
20150203,5625.2998,5717.5,5625.2998,5707.36621,762400000,XJO,
20150204,5707.3999,5805.1001,5707.3999,5777.3418,952600000,XJO,
20150205,5777.2998,5819.1001,5757.8999,5810.97705,695699968,XJO,
20150206,5811,5850.8999,5809.5,5820.1709,572700032,XJO,
20150209,5820.2002,5820.2002,5779.6001,5814.92578,892700032,XJO,
20150210,5814.8999,5819.3999,5781.2002,5800.56592,556499968,XJO,
20150211,5800.6001,5818.8999,5757.3999,5769.08301,605100032,XJO,
20150212,5769.1001,5790.5,5739.7998,5743.57178,822200000,XJO,
20150213,5743.6001,5893.5,5743.6001,5877.4668,755600000,XJO,
20150216,5877.5,5893.3999,5841.8999,5888.66211,630800000,XJO,
20150217,5888.7002,5888.7002,5844.7998,5858.21094,587100032,XJO,
20150218,5858.2002,5915.7002,5845.6001,5915.68408,803299968,XJO,
20150219,5915.7002,5946.7998,5889.5,5904.229,683400000,XJO,
20150220,5904.2002,5910.7998,5872.8999,5881.53711,593400000,XJO,
20150223,5881.5,5915.7998,5869.2002,5907.97998,640700032,XJO,
20150224,5908,5930.3999,5884.7998,5926.98877,738899968,XJO,
20150225,5927,5955.5,5914.5,5944.90479,789699968,XJO,
20150226,5944.8999,5944.8999,5900,5908.49219,780000000,XJO,
20150227,5908.5,5944.7998,5874.7998,5928.76709,1105600000,XJO,
20150302,5928.7998,5983.6001,5928.7998,5958.88184,638600000,XJO,
20150303,5958.8999,5996.8999,5903.2002,5933.8999,715600000,XJO,
20150304,5933.8999,5947.7002,5898.1001,5901.59277,625600000,XJO,
20150305,5901.6001,5904.2002,5869.2002,5904.16211,683400000,XJO,
20150306,5904.2002,5916.3999,5870.7002,5898.86084,599800000,XJO,
20150309,5898.8999,5898.8999,5814.7002,5821.3501,637500032,XJO,
20150310,5821.2998,5856.7002,5811.7002,5824.19092,658600000,XJO,
20150311,5824.2002,5824.2002,5748.7002,5793.1958,697000000,XJO,
20150312,5793.2002,5855.2998,5786.2998,5850.16895,642499968,XJO,
20150313,5850.2002,5855.1001,5799,5814.54297,586600000,XJO,
20150316,5814.5,5814.5,5761.6001,5797.6582,503000000,XJO,
20150317,5797.7002,5863.3999,5797.7002,5842.12109,616200000,XJO,
20150318,5842.1001,5845.2998,5788.6001,5842.34717,734600000,XJO,
20150319,5842.2998,5953.2998,5842.2998,5950.81299,1129600000,XJO,
20150320,5945.6001,5979.7998,5927.8999,5975.49121,1295004800,XJO,
20150323,5975.5,5995,5951.5,5956.13721,459396448,XJO,
20150324,5956.1001,5979.8999,5956.1001,5969.08301,547692480,XJO,
20150325,5969.1001,5988.7002,5961.5,5973.31494,585085888,XJO,
20150326,5973.2998,5973.2998,5879.05811,5879.05811,624242880,XJO,
20150327,5879.1001,5933.2002,5877.1001,5919.93604,636861888,XJO,
20150330,5919.8999,5919.8999,5828.1001,5846.08984,741641728,XJO,
20150331,5846.1001,5931.5,5846.1001,5891.50488,697981312,XJO,
20150401,5891.5,5891.5,5843.8999,5860.75293,668910144,XJO,
20150402,5860.7998,5907.3999,5860.7998,5898.58203,547559232,XJO,
20150407,5898.6001,5981.7002,5898.6001,5925.96582,532401536,XJO,
20150408,5926,5974.6001,5926,5960.73096,524648288,XJO,
20150409,5960.7002,5964.6001,5930.5,5932.2168,485425216,XJO,
20150410,5932.2002,5968.3999,5926,5968.36621,399985344,XJO,
20150413,5968.3999,5996.3999,5959.5,5960.271,428027296,XJO,
20150414,5960.2998,5960.2998,5929.2002,5946.55176,475869120,XJO,
20150415,5946.6001,5958.8999,5893.7002,5908.41797,594854464,XJO,
20150416,5908.3999,5970.7998,5908.3999,5947.47314,617181184,XJO,
20150417,5947.5,5947.5,5869.5,5877.87012,568311552,XJO,
20150420,5877.8999,5877.8999,5807.7998,5833.11816,490815200,XJO,
20150421,5833.1001,5888.5,5833.1001,5872.34277,529287840,XJO,
20150422,5872.2998,5873.7998,5818.2998,5837.49316,577831040,XJO,
20150423,5837.5,5849.1001,5825.8999,5844.77197,582199936,XJO,
20150424,5844.7998,5935,5844.7998,5933.29102,664401792,XJO,
20150427,5933.2998,5985.6001,5933.2998,5982.69385,550794752,XJO,
20150428,5982.7002,5984.2002,5948.5,5948.54297,563070720,XJO,
20150429,5948.5,5948.5,5838.58301,5838.58301,628164800,XJO,
20150430,5838.6001,5838.6001,5749.8999,5789.98291,717147712,XJO,
20150501,5790,5825.1001,5769.6001,5814.3999,550719104,XJO,
20150504,5814.3999,5846.6001,5793,5827.53809,519427456,XJO,
20150505,5827.5,5901.7998,5802.2002,5826.52002,691825408,XJO,
20150506,5826.5,5826.5,5692.16016,5692.16016,695044992,XJO,
20150507,5692.2002,5692.2002,5606.7002,5645.68994,694912576,XJO,
20150508,5645.7002,5689.1001,5634.55713,5634.55713,525120768,XJO,
20150511,5634.6001,5698.7002,5622.7998,5625.23584,574195392,XJO,
20150512,5627.6001,5685,5616,5674.73584,801083072,XJO,
20150513,5674.7002,5717.1001,5668.6001,5715.14795,649893248,XJO,
20150514,5715.1001,5715.1001,5663.5,5696.56885,654313856,XJO,
20150515,5696.6001,5747,5696.6001,5735.49512,572009600,XJO,
20150518,5735.5,5735.5,5659.16602,5659.16602,629668096,XJO,
20150519,5658.8999,5673.2998,5611.2002,5615.49707,800078976,XJO,
20150520,5615.5,5625.6001,5574.6001,5610.30078,678249024,XJO,
20150521,5610.2998,5665.7998,5610.2998,5662.271,798985792,XJO,
20150522,5662.2998,5692.1001,5655.1001,5664.74316,469395584,XJO,
20150525,5664.7002,5733.2998,5664.7002,5721.47607,453692544,XJO,
20150526,5721.5,5775.2998,5721.5,5773.38281,497584576,XJO,
20150527,5773.3999,5773.3999,5716,5725.25293,635913408,XJO,
20150528,5725.2998,5745.7998,5691.8999,5713.08594,536363872,XJO,
20150529,5713.1001,5803,5713.1001,5777.16016,1186503808,XJO,
20150601,5777.2002,5777.2002,5682.1001,5735.40186,492976640,XJO,
20150602,5735.3999,5753.2998,5636,5636.01318,584475392,XJO,
20150603,5636,5640.5,5575.2002,5583.57813,672759488,XJO,
20150604,5583.6001,5603.2002,5504.29883,5504.29883,677904896,XJO,
20150605,5504.2998,5529.8999,5470,5498.45703,556382016,XJO,
20150609,5498.5,5523.8999,5468.5,5471.31104,610164480,XJO,
20150610,5471.2998,5485.1001,5453.1001,5478.63086,566861824,XJO,
20150611,5478.6001,5556.7002,5478.6001,5556.6499,565805184,XJO,
20150612,5556.7002,5556.7002,5528.8999,5545.25293,517610848,XJO,
20150615,5545.2998,5545.2998,5492.1001,5538.76807,550673984,XJO,
20150616,5538.7998,5574.2002,5527.7002,5535.79297,641329408,XJO,
20150617,5535.7998,5607.1001,5535.7998,5595.43018,687885056,XJO,
20150618,5595.3999,5595.3999,5502.8999,5524.89209,994049216,XJO,
20150619,5524.8999,5612.2002,5524.8999,5596.99414,1128099328,XJO,
20150622,5597,5612.6001,5568.2002,5610.16797,585055232,XJO,
20150623,5610.2002,5690.3999,5610.2002,5684.28516,661324928,XJO,
20150624,5684.2998,5705.7998,5679.5,5686.77002,603169984,XJO,
20150625,5686.7998,5686.7998,5632.7002,5632.71582,612383616,XJO,
20150626,5632.7002,5632.7002,5524.1001,5545.88916,826594112,XJO,
20150629,5545.8999,5545.8999,5414.2998,5422.48682,697049600,XJO,
20150630,5422.5,5466.6001,5390.5,5459.00977,829783872,XJO,
20150701,5455.3999,5515.7002,5452.7998,5515.66406,632272576,XJO,
20150702,5515.7002,5609.8999,5513.3999,5599.81689,651230400,XJO,
20150703,5599.7998,5599.7998,5491.1001,5538.29102,589603136,XJO,
20150706,5538.2998,5538.2998,5436.3999,5474.99609,452115296,XJO,
20150707,5475,5586.2002,5475,5581.4209,643370944,XJO,
20150708,5581.3999,5581.3999,5469.5,5469.52783,663022272,XJO,
20150709,5469.5,5491.2002,5383.7002,5470.97412,643584960,XJO,
20150710,5471,5528.3999,5471,5492.03809,512955232,XJO,
20150713,5492,5543.2998,5451.1001,5473.16992,438763520,XJO,
20150714,5473.2002,5587.1001,5473.2002,5577.40283,520491008,XJO,
20150715,5577.3999,5637.6001,5576.8999,5636.2251,579490624,XJO,
20150716,5636.2002,5691.2002,5636.2002,5669.60693,578067904,XJO,
20150717,5669.6001,5688.8999,5647.7002,5670.10791,479625856,XJO,
20150720,5670.1001,5688.2998,5651.6001,5686.89111,413500224,XJO,
20150721,5686.8999,5718.8999,5686.7998,5706.71484,496423456,XJO,
20150722,5706.7002,5706.7002,5614,5614.56885,634327232,XJO,
20150723,5614.6001,5617.5,5586.2002,5590.28613,547559488,XJO,
20150724,5590.2998,5607.2002,5548,5566.104,501593760,XJO,
20150727,5565.8999,5589.8999,5538,5589.88623,427257984,XJO,
20150728,5589.8999,5607.1001,5530.8999,5584.68506,649540224,XJO,
20150729,5584.7002,5650.5,5584.7002,5624.15723,592372992,XJO,
20150730,5624.2002,5676.5,5624.2002,5669.52295,508686496,XJO,
20150731,5669.5,5699.5,5669.5,5699.16406,706620480,XJO,
20150803,5699.2002,5703.8999,5670.2002,5679.34424,395780832,XJO,
20150804,5679.2998,5727.7002,5659.3999,5697.8999,683950080,XJO,
20150805,5697.8999,5700.6001,5640,5673.9751,637131392,XJO,
20150806,5674,5674,5588.3999,5610.10107,517659264,XJO,
20150807,5610.1001,5610.1001,5474.77783,5474.77783,565037184,XJO,
20150810,5474.7998,5513,5458.2002,5509.15479,467870368,XJO,
20150811,5522,5543.2002,5463,5473.229,591713408,XJO,
20150812,5473.1001,5480.5,5364.7002,5382.08301,747161024,XJO,
20150813,5382.1001,5426.2002,5382.1001,5387.86816,656208256,XJO,
20150814,5387.8999,5401.8999,5351.5,5356.53711,611220544,XJO,
20150817,5356.5,5397,5356.5,5367.65576,445919680,XJO,
20150818,5367.7002,5387.7998,5303.1001,5303.14893,716905408,XJO,
20150819,5303.1001,5383.2002,5303.1001,5380.19092,658958592,XJO,
20150820,5380.2002,5380.2002,5276.2002,5288.58398,715903680,XJO,
20150821,5288.6001,5288.6001,5171.5,5214.6001,992809856,XJO,
20150824,5207.6001,5207.6001,5001.27979,5001.27979,1069117888,XJO,
20150825,5001.2998,5151.7002,4928.2998,5137.25195,1242444288,XJO,
20150826,5137.2998,5179.2002,5051.3999,5172.7749,1169554176,XJO,
20150827,5172.7998,5268.7998,5172.7998,5233.32422,776216896,XJO,
20150828,5233.2998,5305,5228.6001,5263.55908,895687616,XJO,
20150831,5263.6001,5263.6001,5159.3999,5206.97607,931277440,XJO,
20150901,5207,5214,5091,5096.41016,793452992,XJO,
20150902,5096.3999,5103.8999,5015,5101.46387,882544512,XJO,
20150903,5101.5,5175.2998,5027.79883,5027.79883,741903680,XJO,
20150904,5036.2998,5069.2002,4995.6001,5040.60303,785394816,XJO,
20150907,5040.6001,5046.2998,4973.3999,5030.4209,554374784,XJO,
20150908,5030.3999,5115.25,5030.3999,5115.25,597050432,XJO,
20150909,5115.2002,5221.12793,5115.2002,5221.12793,827868928,XJO,
20150910,5221.1001,5221.1001,5088.7002,5095.01611,1056858944,XJO,
20150911,5095,5116.1001,5053.7002,5071.08398,583430272,XJO,
20150914,5071.1001,5132.3999,5068.8999,5096.47021,640243328,XJO,
20150915,5096.5,5103.5,5017.7998,5018.43604,704759552,XJO,
20150916,5018.3999,5099,5018.3999,5098.86084,797251840,XJO,
20150917,5098.8999,5194,5098.8999,5146.81982,818610752,XJO,
20150918,5146.7998,5195,5093.2002,5170.50195,1033116608,XJO,
20150921,5170.5,5170.5,5027.3999,5066.24414,549303488,XJO,
20150922,5066.2002,5125,5066.2002,5103.55176,540923648,XJO,
20150923,5103.6001,5103.6001,4988.7998,4998.13184,679472576,XJO,
20150924,4998.1001,5071.7002,4998.1001,5071.66602,654576192,XJO,
20150925,5071.7002,5116.2998,5036.1001,5042.10986,686576128,XJO,
20150928,5042.1001,5113.5,5031.7998,5113.49414,518410112,XJO,
20150929,5098.7998,5098.7998,4918.3999,4918.4292,785461504,XJO,
20150930,4918.3999,5022,4918.3999,5021.62891,843558784,XJO,
20151001,5021.7002,5116.7002,5021.7002,5112.14111,615380928,XJO,
20151002,5112.1001,5119.2002,5042.7998,5052.01709,483004288,XJO,
20151005,5052,5153.6001,5052,5150.53418,316580544,XJO,
20151006,5151.1001,5220,5151.1001,5167.40186,576126784,XJO,
20151007,5167.3999,5197.8999,5136.2998,5197.87402,636720512,XJO,
20151008,5197.8999,5256,5197.8999,5210.3999,662533632,XJO,
20151009,5210.3999,5284,5210.3999,5279.68896,654214144,XJO,
20151012,5279.7002,5279.7998,5225.2998,5232.86719,591508096,XJO,
20151013,5232.8999,5232.8999,5173.2998,5202.854,632584448,XJO,
20151014,5202.8999,5202.8999,5164.2002,5197.25098,618514816,XJO,
20151015,5197.2998,5238.8999,5197.2998,5230.04492,619914112,XJO,
20151016,5230,5294.2998,5230,5268.20898,609726656,XJO,
20151019,5268.2002,5294,5254.8999,5269.70898,537460224,XJO,
20151020,5269.7002,5269.7002,5228.7002,5235.57422,534945664,XJO,
20151021,5235.6001,5260,5195.3999,5248.30518,549836288,XJO,
20151022,5248.2998,5264.7002,5217.6001,5263.84424,556024896,XJO,
20151023,5263.7998,5374.5,5263.7998,5351.56494,701013504,XJO,
20151026,5351.6001,5384.7998,5346.5,5347.99316,492116512,XJO,
20151027,5348,5355.7998,5339.7002,5346.15186,565473856,XJO,
