Date,Open,High,Low,Close,Volume,Ticker
25/07/2017,83.790001,84.599998,83.690002,84.279999,2286026,CBA
26/07/2017,84.949997,85.099998,84.654999,84.809998,2021200,CBA
27/07/2017,84.809998,85.120003,84.540001,85.050003,1862642,CBA
28/07/2017,84.300003,84.589996,83.540001,83.760002,5459225,CBA
31/07/2017,83.989998,84.279999,83.5,83.730003,2217082,CBA
1/08/2017,83.919998,84.684998,83.919998,84.540001,3191137,CBA
2/08/2017,84.800003,84.900002,83.980003,84.230003,1636016,CBA
3/08/2017,84.089996,84.690002,83.779999,83.970001,2372029,CBA
4/08/2017,82.510002,82.650002,80.57,80.720001,9239819,CBA
7/08/2017,80.110001,82,80,81.519997,4595336,CBA
8/08/2017,81.699997,81.989998,80.370003,80.650002,3861332,CBA
9/08/2017,81.190002,81.779999,80.739998,81.110001,4336391,CBA
10/08/2017,81.260002,81.699997,80.82,81.050003,5300676,CBA
11/08/2017,80.419998,80.800003,79.949997,80.5,4740282,CBA
14/08/2017,80.839996,81.690002,80.75,81.309998,3023668,CBA
15/08/2017,81.93,81.949997,81.139999,81.25,2846024,CBA
16/08/2017,78.160004,79.839996,78.150002,79.839996,4991112,CBA
17/08/2017,80.449997,80.620003,79.160004,79.550003,3543830,CBA
18/08/2017,78.5,79.260002,78.330002,79.089996,3307759,CBA
21/08/2017,78.839996,78.839996,77.589996,78.410004,4785442,CBA
22/08/2017,78.400002,78.660004,77.93,78.660004,2779226,CBA
23/08/2017,79.110001,79.25,78.010002,78.209999,3888666,CBA
24/08/2017,77.620003,77.970001,77.230003,77.550003,4899752,CBA
25/08/2017,77.199997,77.870003,76.970001,77.720001,4825992,CBA
28/08/2017,77.489998,77.489998,76.470001,76.68,4353930,CBA
29/08/2017,76,76.080002,75.300003,75.730003,5740096,CBA
30/08/2017,75.699997,75.779999,75.040001,75.370003,4795687,CBA
31/08/2017,75.269997,75.959999,75.160004,75.800003,4751356,CBA
1/09/2017,76,76.199997,75.080002,75.480003,4684590,CBA
4/09/2017,75.099998,75.290001,73.629997,74.410004,3810853,CBA
5/09/2017,74.400002,74.589996,73.589996,74.589996,5131918,CBA
6/09/2017,74.220001,74.279999,73.480003,73.699997,3618617,CBA
7/09/2017,73.849998,74.440002,73.830002,73.980003,3214877,CBA
8/09/2017,74.050003,74.110001,73.199997,73.239998,3349581,CBA
11/09/2017,73.5,74.389999,73.5,74.260002,2813596,CBA
12/09/2017,74.650002,75.949997,74.620003,75.919998,4825830,CBA
13/09/2017,76.900002,77,76.209999,76.550003,2788007,CBA
14/09/2017,76.75,77.099998,76.139999,76.75,2968713,CBA
15/09/2017,76,76.629997,75.949997,76.279999,3774238,CBA
18/09/2017,76.75,77.029999,76.669998,76.690002,2991037,CBA
19/09/2017,76.949997,77.300003,76.279999,76.279999,2185898,CBA
20/09/2017,76,76.339996,75.650002,76.290001,1621577,CBA
21/09/2017,76,76.889999,75.900002,76.07,4104401,CBA
22/09/2017,76.199997,77.050003,76.18,76.620003,2170239,CBA
25/09/2017,77.029999,77.269997,75.739998,75.809998,2003512,CBA
26/09/2017,75.800003,75.860001,75.080002,75.099998,2552948,CBA
27/09/2017,75.080002,75.349998,74.610001,74.849998,2688235,CBA
28/09/2017,75.349998,75.370003,74.860001,75.120003,2961838,CBA
29/09/2017,75.010002,75.459999,74.400002,75.25,4989845,CBA
2/10/2017,75.809998,76.480003,75.519997,76.339996,2356243,CBA
3/10/2017,76.550003,76.650002,75.150002,75.160004,3317515,CBA
4/10/2017,75.199997,75.5,74.660004,75.400002,3880298,CBA
5/10/2017,75.540001,75.889999,74.830002,75.32,1854762,CBA
6/10/2017,76.080002,76.300003,75.760002,76.300003,2659635,CBA
9/10/2017,76.599998,76.919998,76.349998,76.709999,2033172,CBA
10/10/2017,76.349998,76.650002,76.059998,76.349998,1578815,CBA
11/10/2017,76.230003,76.68,76.07,76.349998,2088704,CBA
12/10/2017,76.379997,76.449997,75.830002,76.410004,1863391,CBA
13/10/2017,76.300003,76.919998,76.150002,76.660004,1728054,CBA
16/10/2017,76.949997,77.459999,76.860001,77.199997,2349172,CBA
17/10/2017,77.519997,78.25,77.519997,78.25,3051278,CBA
18/10/2017,78.269997,78.584999,77.790001,78.370003,2040078,CBA
19/10/2017,78.949997,79.099998,78.449997,78.739998,2991650,CBA
20/10/2017,78.650002,79.190002,78.400002,78.970001,1830548,CBA
23/10/2017,79.230003,79.360001,78.620003,78.690002,1604897,CBA
24/10/2017,78.739998,78.949997,78.044998,78.660004,1627596,CBA
25/10/2017,79.040001,79.279999,78.370003,78.629997,1788933,CBA
26/10/2017,78.68,78.989998,78.239998,78.989998,2283904,CBA
27/10/2017,79.050003,79.080002,77.82,78.239998,4046736,CBA
30/10/2017,78.519997,78.529999,77.720001,78.120003,1583550,CBA
31/10/2017,78.120003,78.209999,77.629997,77.629997,1887247,CBA
1/11/2017,77.790001,78.290001,77.300003,77.669998,2665668,CBA
2/11/2017,77.870003,77.870003,77.110001,77.410004,1989473,CBA
3/11/2017,77.470001,77.889999,77.209999,77.790001,1382869,CBA
6/11/2017,77.790001,77.794998,77.129997,77.400002,1712484,CBA
7/11/2017,77.669998,78.25,77.440002,78.199997,1956778,CBA
8/11/2017,78.879997,80.480003,78.519997,80.269997,5921525,CBA
9/11/2017,80.93,81,80.160004,80.940002,3575732,CBA
10/11/2017,80.510002,81,80.43,80.849998,1869028,CBA
13/11/2017,80.970001,81.559998,80.889999,81.519997,2477127,CBA
14/11/2017,81.040001,81.370003,80.629997,80.82,2305322,CBA
15/11/2017,80.800003,81.290001,80.470001,80.580002,2686552,CBA
16/11/2017,80.379997,81.089996,80.349998,80.82,2280307,CBA
17/11/2017,81.25,81.379997,80.790001,80.919998,1810176,CBA
20/11/2017,80.480003,80.760002,80.260002,80.610001,1964641,CBA
21/11/2017,80.879997,80.93,80.330002,80.580002,1968535,CBA
22/11/2017,81,81.330002,80.669998,81.050003,2826948,CBA
23/11/2017,80.900002,81,80.449997,80.879997,2280393,CBA
24/11/2017,80.800003,80.800003,80.370003,80.57,4357002,CBA
27/11/2017,80.400002,80.93,80.220001,80.5,1984410,CBA
28/11/2017,80.199997,80.800003,80.199997,80.370003,2758590,CBA
29/11/2017,80.879997,81.410004,80.839996,80.980003,2455168,CBA
30/11/2017,79.699997,79.699997,78.760002,79.43,7647062,CBA
1/12/2017,79.709999,79.949997,78.879997,79.169998,2462019,CBA
4/12/2017,79.32,79.339996,78.5,78.919998,2255875,CBA
5/12/2017,78.5,78.739998,78,78.739998,2002301,CBA
6/12/2017,78.5,79.059998,78.489998,78.599998,2528041,CBA
7/12/2017,78.470001,79.029999,78.300003,78.970001,2897735,CBA
8/12/2017,79.040001,79.849998,78.860001,79.620003,1646492,CBA
11/12/2017,80,80.309998,79.830002,80,2437262,CBA
12/12/2017,80.059998,80.360001,80.010002,80.360001,1774262,CBA
13/12/2017,80.360001,80.839996,80,80.309998,2179700,CBA
14/12/2017,79.699997,80.5,79.550003,80.440002,2587433,CBA
15/12/2017,80.129997,80.199997,79.739998,79.940002,3591509,CBA
18/12/2017,80.489998,80.529999,79.919998,80.010002,2198711,CBA
19/12/2017,80.25,80.550003,80.129997,80.300003,2519546,CBA
20/12/2017,80.220001,80.75,80.220001,80.57,2436692,CBA
21/12/2017,79.949997,80.599998,79.809998,79.809998,4684411,CBA
22/12/2017,80,80.68,79.949997,80.389999,5288058,CBA
27/12/2017,80.510002,80.669998,80.029999,80.160004,1054327,CBA
28/12/2017,80.480003,80.68,80.330002,80.489998,1610000,CBA
29/12/2017,80.599998,80.675003,80.040001,80.339996,1459457,CBA
2/01/2018,80.300003,80.330002,79.779999,80.220001,1284609,CBA
3/01/2018,80.470001,80.644997,80.059998,80.139999,1349269,CBA
4/01/2018,80.480003,80.480003,79.809998,79.970001,1596303,CBA
5/01/2018,80.540001,81.25,80.370003,81.160004,2208531,CBA
8/01/2018,81.400002,81.75,81.300003,81.620003,1293549,CBA
9/01/2018,81.989998,82.459999,81.980003,82.190002,3283522,CBA
10/01/2018,82.470001,82.660004,81.610001,81.610001,1944703,CBA
11/01/2018,81.739998,81.739998,81.080002,81.300003,2791094,CBA
12/01/2018,81.379997,81.5,80.690002,80.879997,1781313,CBA
15/01/2018,81.300003,81.415001,80.720001,81.169998,1431419,CBA
16/01/2018,81.019997,81.190002,80.5,80.580002,1518213,CBA
17/01/2018,80.209999,80.389999,79.860001,80.110001,2066964,CBA
18/01/2018,80.290001,80.5,79.900002,79.900002,2093401,CBA
19/01/2018,80.099998,80.419998,79.830002,79.830002,1557603,CBA
22/01/2018,79.699997,79.720001,78.629997,78.849998,2414568,CBA
